GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Fuel Trim Bank 1 Short Term(%),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 2(%),Engine Load(%),Engine Load(Absolute)(%),Air Fuel Ratio(Measured)(:1),Air Fuel Ratio(Commanded)(:1),EGR Commanded(%),EGR Error(%),Intake Manifold Pressure(psi),Engine RPM(rpm),O2 Sensor1 Equivalence Ratio(alternate),Commanded Equivalence Ratio(lambda),Mass Air Flow Rate(g/s),O2 Volts Bank 1 sensor 2(V),Intake Air Temperature(°C),Ambient air temp(°C),Engine Coolant Temperature(°C),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Speed (OBD)(km/h)
Thu Oct 28 14:42:37 GMT+02:00 2021,28-oct.-2021 14:42:38.303,3.33909753,46.08490624,22.81,9.935046,417.951416015625,243.9,8.47667122,0.5315128,3.03584766,-0.01839911,35.9375,32.8125,35.9375,93.72549438,81.96078491,14.39090919,14.58336258,0,0,13.92362309,2749,0.97897339,0.99206543,30.21999931,0.65499997,31,-,90,736.40002441,-,83
Thu Oct 28 14:42:38 GMT+02:00 2021,28-oct.-2021 14:42:39.302,3.33880999,46.08482358,23.38,9.935046,418.23828125,244.4,8.43716717,0.45250413,3.77206469,-0.04166221,29.6875,32.8125,35.15625,81.17647552,79.60784149,14.49050045,14.68743896,0,0,11.89309406,2804,0.98574829,0.99914551,25.90999985,0.64999998,31,-,90,754.70001221,-,85
Thu Oct 28 14:42:39 GMT+02:00 2021,28-oct.-2021 14:42:40.303,3.3385438,46.08472515,23.69,9.935046,416.9969482421875,244.0,9.92396641,0.73142862,4.21978045,0.12398563,29.6875,32.03125,29.6875,61.17647171,51.76470566,14.95256615,14.67084026,33.72549057,-42.1875,10.29767895,2815,1.0171814,0.99801636,19.69000053,0.625,31,-,90,754.70001221,-,85
Thu Oct 28 14:42:40 GMT+02:00 2021,28-oct.-2021 14:42:41.303,3.33826345,46.08463105,23.84,9.935046,416.97479248046875,243.8,9.05487061,0.92057055,3.68707061,0.03093169,32.8125,32.03125,29.6875,51.37255096,44.31372452,15.06023216,14.40436745,76.07843018,9.375,9.86256599,2846,1.02450562,0.97988892,17.20999908,0.55000001,31,-,90,753.09997559,-,86
Thu Oct 28 14:42:41 GMT+02:00 2021,28-oct.-2021 14:42:42.301,3.33799699,46.08453606,23.6,9.935046,417.0118408203125,243.6,8.3916769,0.85353291,4.32871675,-0.01583202,34.375,32.03125,34.375,50.19607925,12.15686321,14.20204449,14.68115807,36.07843018,0,9.42745304,2834,0.96612549,0.99871826,16.22999954,0.60499996,31,-,90,753.09997559,-,86
Thu Oct 28 14:42:42 GMT+02:00 2021,28-oct.-2021 14:42:43.303,3.33772237,46.08443182,23.91,9.935046,417.0206298828125,243.4,8.49343014,0.34835634,4.5298295,-0.01725139,0,32.03125,0,11.37254906,9.01960754,29.39955139,29.39955139,0,0,2.75571704,2784,1.99996948,1.99996948,3.6099999,0.58499998,31,-,90,742.29998779,-,84
Thu Oct 28 14:42:43 GMT+02:00 2021,28-oct.-2021 14:42:44.301,3.33744291,46.08433985,23.69,9.935046,417.419677734375,243.8,8.42998409,0.60333884,4.47955132,0.00018399,0,32.03125,0,11.37254906,9.8039217,29.39955139,29.39955139,0,0,2.61067939,2754,1.99996948,1.99996948,3.57999992,0,31,-,90,742.29998779,-,83
Thu Oct 28 14:42:44 GMT+02:00 2021,28-oct.-2021 14:42:45.303,3.33717705,46.08423718,23.29,9.935046,417.478515625,243.8,8.71249962,0.18674773,4.50469065,0.00957668,0,32.03125,0,10.98039246,9.01960754,29.39955139,29.39955139,0,0,2.75571704,2702,1.99996948,1.99996948,3.43000007,0,31,-,91,731.59997559,-,82
Thu Oct 28 14:42:45 GMT+02:00 2021,28-oct.-2021 14:42:46.301,3.33691959,46.08414093,23.03,9.935046,417.3236083984375,243.6,7.89727449,0.9684546,4.29160643,0.02074204,0,32.03125,0,10.98039246,9.4117651,29.39955139,29.39955139,0,0,2.61067939,2678,1.99996948,1.99996948,3.46000004,0,31,-,91,731.59997559,-,81
Thu Oct 28 14:42:46 GMT+02:00 2021,28-oct.-2021 14:42:47.302,3.33665209,46.08404741,22.9,9.935046,417.1466064453125,242.0,9.41160679,1.18034148,4.76805258,0.08827988,0,32.03125,0,11.37254906,9.4117651,29.39955139,29.39955139,0,0,2.61067939,2630,1.99996948,1.99996948,3.4000001,0,31,-,91,721.09997559,-,81
Thu Oct 28 14:42:47 GMT+02:00 2021,28-oct.-2021 14:42:48.302,3.33639756,46.08395548,22.57,9.935046,416.9090576171875,239.8,8.82981586,1.67474413,4.71178913,0.01216001,0,32.03125,0,11.37254906,9.8039217,29.39955139,29.39955139,0,0,2.61067939,2596,1.99996948,1.99996948,3.4000001,0,32,-,91,721.09997559,-,79
Thu Oct 28 14:42:48 GMT+02:00 2021,28-oct.-2021 14:42:49.302,3.3361556,46.08385846,22.3,9.935046,417.09478759765625,236.8,8.38808537,1.26174426,4.59567022,0.01651006,0,32.03125,0,11.37254906,9.4117651,29.39955139,29.39955139,0,0,2.75571704,2574,1.99996948,1.99996948,3.36999989,0,32,-,91,708.70001221,-,78
Thu Oct 28 14:42:49 GMT+02:00 2021,28-oct.-2021 14:42:50.305,3.3359173,46.08374908,21.89,9.935046,416.7716064453125,233.5,8.54490566,1.03788638,4.32153416,0.00412339,0,32.03125,0,10.98039246,9.4117651,29.39955139,29.39955139,0,0,2.61067939,2517,1.99996948,1.99996948,3.25,0,32,-,91,708.70001221,-,76
Thu Oct 28 14:42:50 GMT+02:00 2021,28-oct.-2021 14:42:51.304,3.33569927,46.08363362,21.42,9.935046,416.0447998046875,230.3,8.78193188,0.9528923,4.74411058,0.05514265,0,32.03125,0,11.37254906,9.8039217,29.39955139,29.39955139,0,0,2.61067939,2492,1.99996948,1.99996948,3.33999991,0,32,-,91,699.59997559,-,76
Thu Oct 28 14:42:51 GMT+02:00 2021,28-oct.-2021 14:42:52.302,3.33550035,46.08350159,21.05,9.935046,415.7496337890625,227.0,8.55448246,0.78170687,4.56574249,0.0218863,0,32.03125,0,11.76470566,10.1960783,29.39955139,29.39955139,0,0,2.61067939,2424,1.99996948,1.99996948,3.23000002,0,32,-,90,699.59997559,-,74
Thu Oct 28 14:42:52 GMT+02:00 2021,28-oct.-2021 14:42:53.300,3.33530216,46.08337238,20.69,9.935046,416.1778564453125,224.2,8.93516064,0.39264908,4.31195736,0.01127858,0,32.03125,0,11.37254906,9.8039217,29.39955139,29.39955139,0,0,2.61067939,2395,1.99996948,1.99996948,3.1400001,0,32,-,90,688.70001221,-,72
Thu Oct 28 14:42:53 GMT+02:00 2021,28-oct.-2021 14:42:54.301,3.33512118,46.08323846,20.17,9.935046,416.578857421875,223.2,8.95431423,0.17238252,4.47117186,0.0489573,0,32.03125,0,12.15686321,10.1960783,29.39955139,29.39955139,0,0,2.61067939,2334,1.99996948,1.99996948,3.1400001,0,32,-,90,688.70001221,-,71
Thu Oct 28 14:42:54 GMT+02:00 2021,28-oct.-2021 14:42:55.301,3.33494693,46.08311208,19.75,9.935046,416.232177734375,222.4,9.30267048,0.34117374,4.55736303,0.01627301,0,32.03125,0,12.15686321,9.8039217,29.39955139,29.39955139,0,0,2.61067939,2299,1.99996948,1.99996948,3.1400001,0,32,-,90,679.09997559,-,70
Thu Oct 28 14:42:55 GMT+02:00 2021,28-oct.-2021 14:42:56.301,3.3347792,46.08298314,19.56,9.935046,415.7310791015625,222.2,9.44991398,0.73741412,5.19541788,0.04316049,0,32.03125,0,12.15686321,9.8039217,29.39955139,29.39955139,0,0,2.61067939,2218,1.99996948,1.99996948,2.94000006,0,32,-,90,679.09997559,-,68
Thu Oct 28 14:42:56 GMT+02:00 2021,28-oct.-2021 14:42:57.300,3.33462023,46.08286083,18.95,9.935046,415.0152587890625,222.1,9.16739845,0.28490999,4.08690214,0.0425371,0,32.03125,0,12.54901981,9.8039217,20.28248215,29.39955139,0,0,2.90075469,2189,1.37976074,1.99996948,2.94000006,0,32,-,90,670.5,-,66
Thu Oct 28 14:42:57 GMT+02:00 2021,28-oct.-2021 14:42:58.300,3.33447468,46.08273308,18.51,9.935046,414.76776123046875,221.4,9.27633476,0.18195933,3.65834022,0.04818567,19.53125,32.03125,19.53125,74.11764526,52.94117737,14.56317329,13.77900696,32.54901886,0,10.87783051,2191,0.99069214,0.93734741,15.42000008,0.045,33,-,88,670.5,-,66
Thu Oct 28 14:42:58 GMT+02:00 2021,28-oct.-2021 14:42:59.302,3.33431502,46.08260938,18.49,9.935046,415.0062255859375,220.5,9.08479881,0.9756372,3.90973139,0.02799972,33.59375,32.03125,33.59375,64.70588684,51.76470566,13.88173866,13.77900696,82.35294342,-2.34375,11.16790581,2208,0.94433594,0.93734741,15.14999962,0.155,33,-,88,669.09997559,-,67
Thu Oct 28 14:42:59 GMT+02:00 2021,28-oct.-2021 14:43:00.300,3.33416986,46.08247518,18.66,9.935046,414.876708984375,218.4,8.83221054,0.49320555,3.23696065,0.0013062,39.0625,32.03125,39.0625,80,71.37255096,15.09746647,13.77900696,0,99.21875,13.92362309,2221,1.02703857,0.93734741,20.94000053,0.48499998,33,-,88,669.09997559,-,67
Thu Oct 28 14:43:00 GMT+02:00 2021,28-oct.-2021 14:43:01.300,3.33401746,46.08234107,18.85,9.935046,414.8304443359375,216.4,9.61271954,1.67594123,3.8750155,0.01620672,0,32.03125,0,100,71.76470947,13.49772835,12.37889957,0,0,13.92362309,2284,0.91821289,0.84210205,25.52000046,0.235,33,-,88,669.09997559,-,69
Thu Oct 28 14:43:01 GMT+02:00 2021,28-oct.-2021 14:43:02.302,3.33386856,46.08220145,19.22,9.935046,415.1051025390625,213.7,9.98741245,0.90740246,3.98514867,0.03602288,0,32.03125,0,87.05882263,94.50980377,17.3687706,12.37889957,0,0,13.92362309,2351,1.18154907,0.84210205,29.26000023,0.035,32,-,88,678.29998779,-,70
Thu Oct 28 14:43:02 GMT+02:00 2021,28-oct.-2021 14:43:03.300,3.33372421,46.08205486,19.51,9.935046,415.474609375,211.2,9.28830528,0.84156191,3.40335774,0.03156507,0,32.03125,0,100,94.11764526,17.43202591,12.37889957,0,0,13.77858543,2377,1.18585205,0.84210205,29.53000069,0.03,32,-,88,682.59997559,-,72
Thu Oct 28 14:43:03 GMT+02:00 2021,28-oct.-2021 14:43:04.303,3.33359712,46.08189614,20.08,9.935046,415.51171875,208.6,9.53251362,0.81522566,3.44166493,0.02561464,0,32.03125,0,87.45098114,81.96078491,19.3166275,14.55509949,0,0,13.77858543,2405,1.3140564,0.99014282,23.59000015,0.025,32,-,88,682.59997559,-,73
Thu Oct 28 14:43:04 GMT+02:00 2021,28-oct.-2021 14:43:05.300,3.33348084,46.08173303,20.29,9.935046,415.1075439453125,206.7,9.92157173,0.9840169,3.98275447,0.1252583,37.5,32.03125,37.5,91.37255096,76.86274719,14.32765484,14.24690533,0,0,13.48850918,2485,0.97467041,0.96917725,25.90999985,0.14999999,32,-,88,682.59997559,-,76
Thu Oct 28 14:43:05 GMT+02:00 2021,28-oct.-2021 14:43:06.300,3.33336076,46.08155918,21.01,9.935046,415.95733642578125,204.9,9.67975712,0.60453594,3.8654387,0.01895412,36.71875,32.03125,36.71875,91.76470947,71.37255096,14.2338953,14.39001083,0,0,12.76332092,2528,0.96829224,0.97891235,26.17000008,0.56999999,32,-,90,700.20001221,-,77
Thu Oct 28 14:43:06 GMT+02:00 2021,28-oct.-2021 14:43:07.300,3.33324515,46.08137659,21.62,9.935046,416.8782958984375,203.0,9.28471375,2.00753808,3.7086184,0.00952997,36.71875,32.03125,36.71875,90.58823395,78.03921509,14.69147587,14.21550274,0,0,13.48850918,2613,0.99942017,0.96704102,26.43000031,0.60499996,32,-,90,700.20001221,-,79
Thu Oct 28 14:43:07 GMT+02:00 2021,28-oct.-2021 14:43:08.300,3.33314002,46.08119036,21.99,9.935046,416.0250244140625,200.0,9.15063858,0.9636662,3.39378095,0.01160936,35.9375,32.03125,36.71875,93.33333588,80,14.44698429,14.49005127,0,0,13.48850918,2659,0.98278809,0.98571777,28.29000092,0.61000001,31,-,90,718,-,81
Thu Oct 28 14:43:08 GMT+02:00 2021,28-oct.-2021 14:43:09.301,3.33303598,46.08099862,22.5,9.935046,415.87921142578125,197.1,8.8429842,1.16837049,3.52785611,0.00651987,35.9375,32.03125,35.9375,87.45098114,75.29412079,14.44922733,14.53267002,0,0,13.77858543,2766,0.98294067,0.98861694,27.46999931,0.64999998,31,-,90,718,-,84
Thu Oct 28 14:43:09 GMT+02:00 2021,28-oct.-2021 14:43:10.302,3.33295358,46.08079492,23.25,9.935046,415.42864990234375,194.8,9.27513695,0.86909521,3.95162988,0.00695903,35.15625,32.03125,35.15625,89.01960754,51.76470566,14.19935322,14.6502037,0,0,13.77858543,2813,0.96594238,0.99661255,28.56999969,0.68000001,31,-,90,737.70001221,-,85
Thu Oct 28 14:43:10 GMT+02:00 2021,28-oct.-2021 14:43:11.301,3.33287572,46.08058449,23.82,9.935046,415.20391845703125,193.3,9.18056679,0.34117374,3.79002118,0.0843406,29.6875,32.03125,29.6875,51.37255096,46.27450943,15.60618877,14.71031761,26.66666603,-32.8125,8.99234009,2858,1.06164551,1.0007019,16.70999908,0.63999999,31,-,90,737.70001221,-,87
Thu Oct 28 14:43:11 GMT+02:00 2021,28-oct.-2021 14:43:12.302,3.33280317,46.08037515,24.28,9.935046,414.5213623046875,193.3,8.7053175,0.92775315,4.06415749,-0.00001161,31.25,32.03125,32.8125,40,35.68627548,14.55644512,14.74620628,32.54901886,0,7.68700027,2856,0.99023438,1.00314331,13.10000038,0.565,31,-,91,744.70001221,-,87
Thu Oct 28 14:43:12 GMT+02:00 2021,28-oct.-2021 14:43:13.302,3.33273039,46.08016664,24.13,9.935046,414.070068359375,193.2,9.21767616,0.86191261,4.41969633,0.04845822,0,32.03125,41.40625,16.07843208,13.72549057,11.5435915,14.27875614,0,99.21875,3.77098107,2787,0.78527832,0.97134399,4.25,0.29999998,31,-,91,744.70001221,-,87
Thu Oct 28 14:43:13 GMT+02:00 2021,28-oct.-2021 14:43:14.302,3.3326549,46.07995453,24.21,9.935046,413.61181640625,192.9,8.59997272,1.10372698,5.07690477,0.08471908,0,32.03125,0,16.07843208,18.43137169,29.39955139,13.77900696,0,0,2.61067939,1906,1.99996948,0.93734741,3.07999992,0.035,31,-,91,736.5,-,86
Thu Oct 28 14:43:14 GMT+02:00 2021,28-oct.-2021 14:43:15.302,3.3325808,46.07974253,24.04,9.935046,413.8453369140625,192.9,7.68299341,0.51235914,4.48912811,-0.02957661,0,32.03125,0,18.03921509,15.29411793,19.16140938,13.77900696,0,0,3.33586788,2531,1.30349731,0.93734741,5.21000004,0.03,31,-,91,736.5,-,85
Thu Oct 28 14:43:15 GMT+02:00 2021,28-oct.-2021 14:43:16.301,3.33251335,46.07953508,23.74,9.935046,413.32745361328125,192.7,9.40442467,0.82959092,5.14992809,0.00205842,0,32.03125,0,11.37254906,11.76470566,29.39955139,29.39955139,0,0,2.75571704,2492,1.99996948,1.99996948,3.33999991,0.015,31,-,91,729.40002441,-,84
Thu Oct 28 14:43:16 GMT+02:00 2021,28-oct.-2021 14:43:17.303,3.33244812,46.07933171,23.22,9.935046,412.7513427734375,192.5,8.7795372,0.51954174,4.70819759,-0.02955806,0,32.03125,0,11.37254906,10.5882349,29.39955139,29.39955139,0,0,2.75571704,2441,1.99996948,1.99996948,3.43000007,0,31,-,91,729.40002441,-,82
Thu Oct 28 14:43:17 GMT+02:00 2021,28-oct.-2021 14:43:18.302,3.33237836,46.07912683,23.19,9.935046,412.94085693359375,192.4,8.42399883,-0.09696517,4.42807627,0.04596844,0,32.03125,0,12.54901981,10.5882349,29.39955139,29.39955139,0,0,2.75571704,2420,1.99996948,1.99996948,3.46000004,0,31,-,91,719.40002441,-,82
Thu Oct 28 14:43:18 GMT+02:00 2021,28-oct.-2021 14:43:19.303,3.33230495,46.07892536,22.92,9.935046,413.3743896484375,193.0,8.74242783,0.25258827,4.51785851,0.01373904,0,32.03125,0,12.15686321,10.1960783,29.39955139,29.39955139,0,0,2.75571704,2374,1.99996948,1.99996948,3.30999994,0,31,-,91,719.40002441,-,80
Thu Oct 28 14:43:19 GMT+02:00 2021,28-oct.-2021 14:43:20.303,3.33223511,46.07873056,22.41,9.935046,413.24688720703125,193.3,9.46068764,0.46686932,4.94402647,0.11763825,0,32.03125,0,12.54901981,9.8039217,29.39955139,29.39955139,0,0,2.75571704,2344,1.99996948,1.99996948,3.27999997,0,32,-,91,709.09997559,-,79
Thu Oct 28 14:43:20 GMT+02:00 2021,28-oct.-2021 14:43:21.302,3.33216804,46.07853438,22.27,9.935046,412.46923828125,193.4,8.64426517,0.35673606,4.29878902,0.0113489,0,32.03125,0,11.76470566,10.5882349,29.39955139,13.9503746,0,0,2.61067939,2335,1.99996948,0.94900513,3.05999994,0.005,32,-,91,709.09997559,-,79
Thu Oct 28 14:43:21 GMT+02:00 2021,28-oct.-2021 14:43:22.303,3.33209946,46.07834344,22.16,9.935046,412.5770263671875,194.1,8.48265648,-0.77213007,3.98873997,0.02390933,0,32.03125,0,14.90196133,12.15686321,20.09630966,13.77900696,0,0,2.90075469,2297,1.36709595,0.93734741,3.82999992,0.015,32,-,91,702,-,78
Thu Oct 28 14:43:22 GMT+02:00 2021,28-oct.-2021 14:43:23.301,3.33202109,46.07815437,21.84,9.935046,412.416015625,197.2,9.04290009,-0.90740246,4.15513706,0.05732075,0,32.03125,0,17.25490189,15.68627453,18.286623,13.77900696,0,0,3.48090577,2300,1.24398804,0.93734741,4.80000019,0.025,32,-,91,702,-,77
Thu Oct 28 14:43:23 GMT+02:00 2021,28-oct.-2021 14:43:24.302,3.33192169,46.07796398,22.09,9.935046,412.898193359375,200.8,8.29351425,-0.68833297,4.07612848,0.01991464,22.65625,32.03125,32.03125,21.96078491,18.03921509,14.64347458,13.77900696,0,0,3.77098107,2283,0.99615479,0.93734741,5.46000004,0.04,32,-,90,697,-,77
Thu Oct 28 14:43:24 GMT+02:00 2021,28-oct.-2021 14:43:25.302,3.33181913,46.07778963,21.56,9.935046,412.0048828125,204.2,9.10036087,-0.42257661,3.93487048,0.03334359,36.71875,32.03125,35.15625,25.49019623,20.7843132,13.95800114,13.77900696,0,0,4.35113192,2283,0.94952393,0.93734741,6.34000015,0.09999999,32,-,90,697,-,77
Thu Oct 28 14:43:25 GMT+02:00 2021,28-oct.-2021 14:43:26.301,3.33170212,46.07761402,21.58,9.935046,411.7152099609375,207.5,8.76158142,-0.42736501,3.91571689,0.00264581,34.375,32.03125,35.15625,31.76470566,26.27450943,13.84674644,13.77900696,0,0,5.22135878,2287,0.94195557,0.93734741,7.88000011,0.11,32,-,90,691.70001221,-,77
Thu Oct 28 14:43:26 GMT+02:00 2021,28-oct.-2021 14:43:27.302,3.33156837,46.07744404,21.67,9.935046,411.353515625,210.4,9.04050541,-0.16400282,3.98275447,0.01344541,32.03125,32.03125,32.03125,32.94117737,27.05882263,13.75388527,13.77900696,16.86274529,-6.25,5.80150938,2295,0.93563843,0.93734741,8.27999973,0.13,32,-,90,691.70001221,-,77
Thu Oct 28 14:43:27 GMT+02:00 2021,28-oct.-2021 14:43:28.301,3.33141794,46.077282,21.65,9.935046,411.17626953125,213.2,8.89805031,-0.09457096,4.18745899,0.03590295,31.25,32.03125,32.03125,32.15686417,27.84313774,13.90461636,13.77900696,23.92156792,-1.5625,6.38166046,2295,0.94589233,0.93734741,8.69999981,0.14,32,-,90,683.90002441,-,78
Thu Oct 28 14:43:28 GMT+02:00 2021,28-oct.-2021 14:43:29.305,3.3312572,46.07712609,21.75,9.935046,410.8394775390625,215.5,9.24999809,-0.74699092,3.95043278,0.06398125,32.8125,32.03125,32.8125,32.15686417,27.05882263,13.93871212,13.77900696,18.8235302,3.90625,6.09158516,2309,0.94821167,0.93734741,8.10999966,0.31,32,-,90,683.90002441,-,78
Thu Oct 28 14:43:29 GMT+02:00 2021,28-oct.-2021 14:43:30.302,3.33109739,46.07696523,21.82,9.935046,410.5789794921875,218.8,8.99142456,-0.45609543,3.74213719,0.05589809,32.8125,32.03125,32.8125,32.54901886,27.45098114,13.87994289,13.77900696,20.3921566,-0.78125,6.38166046,2304,0.94421387,0.93734741,8.46000004,0.75999999,32,-,88,675.20001221,-,78
Thu Oct 28 14:43:30 GMT+02:00 2021,28-oct.-2021 14:43:31.301,3.33090997,46.0768192,21.71,9.935046,410.4669189453125,222.6,8.97945309,-0.17357962,3.79959798,0.00803341,32.03125,32.03125,32.03125,33.72549057,27.84313774,13.84584999,13.77900696,19.2156868,-0.78125,6.23662281,2306,0.94189453,0.93734741,8.34000015,0.89999998,33,-,88,675.20001221,-,78
Thu Oct 28 14:43:31 GMT+02:00 2021,28-oct.-2021 14:43:32.304,3.33072079,46.07667958,21.63,9.935046,410.71466064453125,225.8,8.35217285,-0.45489833,3.74812269,0.02127652,32.8125,32.03125,32.8125,34.11764908,30.58823586,13.82880211,13.77900696,23.13725471,-3.125,6.81677389,2305,0.94073486,0.93734741,8.64000034,0.89499998,33,-,88,667.29998779,-,78
Thu Oct 28 14:43:32 GMT+02:00 2021,28-oct.-2021 14:43:33.302,3.33051281,46.07654991,21.59,9.935046,410.7685546875,228.8,9.01895809,0.1352724,3.90494299,0.02251371,31.25,32.03125,31.25,38.03921509,31.37254906,13.96473026,14.83458233,31.37254906,-1.5625,7.3969245,2291,0.94998169,1.00915527,10.06000042,0.86500001,32,-,88,667.29998779,-,77
Thu Oct 28 14:43:33 GMT+02:00 2021,28-oct.-2021 14:43:34.302,3.33029233,46.07642729,21.61,9.935046,410.415283203125,231.4,9.13866806,0.71706343,3.78882408,0.02325802,30.46875,32.03125,31.25,41.17647171,36.47058868,14.98038006,14.88976097,51.37254715,-2.34375,7.97707558,2286,1.01907349,1.01290894,10.26000023,0.84499997,32,-,90,658.59997559,-,77
Thu Oct 28 14:43:34 GMT+02:00 2021,28-oct.-2021 14:43:35.301,3.33007032,46.07631261,21.48,9.935046,410.0938720703125,232.6,8.83699894,0.21428105,3.89776039,0.02238881,33.59375,32.03125,33.59375,48.62745285,40,15.04946518,14.91757488,60,-3.125,9.13737774,2283,1.02377319,1.01480103,12.10999966,0.80500001,32,-,90,658.59997559,-,77
Thu Oct 28 14:43:35 GMT+02:00 2021,28-oct.-2021 14:43:36.302,3.32985224,46.07619331,21.44,9.935046,410.07763671875,233.1,8.37611485,0.72304893,3.53264451,0.02801265,32.8125,32.03125,32.8125,53.72549057,46.27450943,15.23608685,14.98217487,63.52941132,-4.6875,9.86256599,2276,1.03646851,1.01919556,13.26000023,0.78499997,32,-,90,652.29998779,-,77
Thu Oct 28 14:43:36 GMT+02:00 2021,28-oct.-2021 14:43:37.303,3.329628,46.0760775,21.48,9.935046,410.71630859375,233.8,8.82023907,0.22505496,3.93367338,0.01319983,33.59375,32.03125,33.59375,62.74509811,49.01960754,14.98935223,15.01985741,73.72548676,-0.78125,11.16790581,2292,1.01968384,1.02175903,15.68999958,0.75999999,32,-,90,652.29998779,-,77
Thu Oct 28 14:43:37 GMT+02:00 2021,28-oct.-2021 14:43:38.302,3.32940489,46.07596299,21.49,9.935046,410.930908203125,234.2,9.28591156,0.54827219,3.62003303,0.03540055,33.59375,32.03125,33.59375,62.74509811,51.76470566,14.37251568,15.04273701,75.68627167,-3.90625,11.16790581,2293,0.97772217,1.02331543,15.68999958,0.56,32,-,90,649.09997559,-,77
Thu Oct 28 14:43:38 GMT+02:00 2021,28-oct.-2021 14:43:39.301,3.3291809,46.07584798,21.6,9.935046,411.5882568359375,234.5,9.13507652,0.32800564,3.94923568,0.0200449,34.375,32.03125,32.8125,61.96078491,50.98039246,15.16027164,14.35053444,85.09803772,3.125,11.16790581,2304,1.03131104,0.97622681,15.68999958,0.34999999,32,-,90,649.09997559,-,78
Thu Oct 28 14:43:39 GMT+02:00 2021,28-oct.-2021 14:43:40.308,3.32895795,46.0757314,21.64,9.935046,412.21820068359375,235.6,9.28950214,0.34476504,4.08929634,0.02217404,34.375,32.03125,34.375,58.03921509,50.19607925,14.88303185,14.34784317,87.05882263,-4.6875,10.87783051,2309,1.01245117,0.9760437,14.78999996,0.64499998,32,-,90,646.90002441,-,78
Thu Oct 28 14:43:40 GMT+02:00 2021,28-oct.-2021 14:43:41.302,3.32872665,46.07561957,21.62,9.935046,412.4854736328125,237.4,9.43315506,-0.2765303,3.79480958,0.02272762,34.375,32.03125,34.375,56.07843399,45.88235474,14.35187912,14.87944317,87.05882263,-1.5625,10.29767895,2314,0.97631836,1.01220703,13.57999992,0.34999999,32,-,90,646.90002441,-,78
Thu Oct 28 14:43:41 GMT+02:00 2021,28-oct.-2021 14:43:42.301,3.32848147,46.07552548,21.73,9.935046,412.97265625,240.2,9.04768848,0.02035072,3.76488209,-0.01664585,32.8125,32.03125,34.375,50.98039246,42.35293961,14.83951664,14.81843281,81.96078491,1.5625,9.71752834,2332,1.00949097,1.00805664,12.47000027,0.62,32,-,90,642.09997559,-,79
Thu Oct 28 14:43:42 GMT+02:00 2021,28-oct.-2021 14:43:43.306,3.32822782,46.07543291,21.9,9.935046,412.92822265625,243.3,8.45991135,-0.29688102,3.66432571,-0.00730023,34.375,32.03125,34.375,43.13725662,29.80392075,14.44429302,14.33528137,54.90196228,5.46875,6.81677389,2349,0.98260498,0.97518921,8.22000027,0.28999999,32,-,90,642.09997559,-,79
Thu Oct 28 14:43:43 GMT+02:00 2021,28-oct.-2021 14:43:44.302,3.32797782,46.0753431,21.83,9.935046,412.833251953125,246.3,9.967062,0.08858547,5.06852484,0.0292049,34.375,32.03125,34.375,21.56862831,18.03921509,15.25941467,14.61252117,5.88235283,0,4.6412077,2349,1.03805542,0.99404907,5.67000008,0.61500001,32,-,90,635.29998779,-,79
Thu Oct 28 14:43:44 GMT+02:00 2021,28-oct.-2021 14:43:45.303,3.32771047,46.07526901,22.13,9.935046,412.3612060546875,248.9,8.96987629,0.77572137,4.34188461,0.04065552,37.5,32.03125,37.5,17.25490189,13.33333302,14.41647911,14.63719463,0,0,3.33586788,2342,0.98071289,0.99572754,4.44000006,0.61000001,32,-,91,635.29998779,-,79
